file_name,folder,upload_date,image_format,resource_type,width,height,aspect_ratio,megabytes,secure_url,image,"Material
a = asphalt shingle   t = clay tile
mb = mod bit           m = metal
p = pvc/tpo               e = epdm
ra = rolled asphalt    c = roof coating 
b = ballasted            bur = built-up",Overhang,"Damage
s = severe
m = minor
n = none",Ponding,"Rust
s = severe
m = minor
n = none",Shape,"Construction
c = construction","Wear & tear
n = none
l = likely
y = yes","Patching
e = extensive
m = moderate
n = none",VA_ID,status,assignment,comments,upload_status,https://drive.google.com/drive/u/0/folders/1S5GIW6aQzm-ufVvLxUApawxmvyS7Oz8R
Screen_Shot_2019-01-08_at_11.36.10_AM,Nearmap Images,2019-01-08T19:43:23+00:00,png,image,1190,1126,1.05684,1.676972,https://res.cloudinary.com/mtylerpreston/image/upload/v1546976603/Nearmap%20Images/Screen_Shot_2019-01-08_at_11.36.10_AM.png,,c,,,,,,,,,VA1958,x,Shashi,,,
Screen_Shot_2019-01-08_at_11.36.05_AM,Nearmap Images,2019-01-08T19:43:23+00:00,png,image,648,648,1,0.734357,https://res.cloudinary.com/mtylerpreston/image/upload/v1546976603/Nearmap%20Images/Screen_Shot_2019-01-08_at_11.36.05_AM.png,,c,,,,,,,,,VA1959,x,Shashi,,,
Screen_Shot_2019-01-08_at_11.35.23_AM,Nearmap Images,2019-01-08T19:43:23+00:00,png,image,722,728,0.99176,0.901556,https://res.cloudinary.com/mtylerpreston/image/upload/v1546976603/Nearmap%20Images/Screen_Shot_2019-01-08_at_11.35.23_AM.png,,a,,,,,,,,,VA1960,x,Shashi,,,
Screen_Shot_2019-01-08_at_11.35.31_AM,Nearmap Images,2019-01-08T19:43:22+00:00,png,image,688,754,0.91247,0.856294,https://res.cloudinary.com/mtylerpreston/image/upload/v1546976602/Nearmap%20Images/Screen_Shot_2019-01-08_at_11.35.31_AM.png,,c,,,,,,,,,VA1961,x,Shashi,,,
Screen_Shot_2019-01-08_at_11.35.57_AM,Nearmap Images,2019-01-08T19:43:22+00:00,png,image,618,616,1.00325,0.568805,https://res.cloudinary.com/mtylerpreston/image/upload/v1546976602/Nearmap%20Images/Screen_Shot_2019-01-08_at_11.35.57_AM.png,,p,,,,,,,,,VA1962,x,Shashi,,,
Screen_Shot_2019-01-08_at_11.35.59_AM,Nearmap Images,2019-01-08T19:43:22+00:00,png,image,666,624,1.06731,0.689406,https://res.cloudinary.com/mtylerpreston/image/upload/v1546976602/Nearmap%20Images/Screen_Shot_2019-01-08_at_11.35.59_AM.png,,b,,,,,,,,,VA1963,x,Shashi,,,
Screen_Shot_2019-01-08_at_11.35.10_AM,Nearmap Images,2019-01-08T19:43:21+00:00,png,image,738,736,1.00272,0.940655,https://res.cloudinary.com/mtylerpreston/image/upload/v1546976601/Nearmap%20Images/Screen_Shot_2019-01-08_at_11.35.10_AM.png,,a,,,,,,,,,VA1964,x,Shashi,,,
Screen_Shot_2019-01-08_at_11.35.41_AM,Nearmap Images,2019-01-08T19:43:21+00:00,png,image,608,630,0.96508,0.653651,https://res.cloudinary.com/mtylerpreston/image/upload/v1546976601/Nearmap%20Images/Screen_Shot_2019-01-08_at_11.35.41_AM.png,,b,,,,,,,,,VA1965,x,Shashi,,,
Screen_Shot_2019-01-08_at_11.35.19_AM,Nearmap Images,2019-01-08T19:43:21+00:00,png,image,694,702,0.9886,0.853089,https://res.cloudinary.com/mtylerpreston/image/upload/v1546976601/Nearmap%20Images/Screen_Shot_2019-01-08_at_11.35.19_AM.png,,a,,,,,,,,,VA1966,x,Shashi,,,
Screen_Shot_2019-01-08_at_11.35.35_AM,Nearmap Images,2019-01-08T19:43:21+00:00,png,image,708,640,1.10625,0.731489,https://res.cloudinary.com/mtylerpreston/image/upload/v1546976601/Nearmap%20Images/Screen_Shot_2019-01-08_at_11.35.35_AM.png,,b,,,,,,,,,VA1967,x,Shashi,,,
Screen_Shot_2019-01-08_at_11.35.16_AM,Nearmap Images,2019-01-08T19:43:20+00:00,png,image,682,718,0.94986,0.837129,https://res.cloudinary.com/mtylerpreston/image/upload/v1546976600/Nearmap%20Images/Screen_Shot_2019-01-08_at_11.35.16_AM.png,,a,,,,,,,,,VA1968,x,Shashi,,,
Screen_Shot_2019-01-08_at_11.35.14_AM,Nearmap Images,2019-01-08T19:43:18+00:00,png,image,812,802,1.01247,1.103776,https://res.cloudinary.com/mtylerpreston/image/upload/v1546976598/Nearmap%20Images/Screen_Shot_2019-01-08_at_11.35.14_AM.png,,a,,,,,,,,,VA1969,x,Shashi,,,
Screen_Shot_2019-01-08_at_11.35.12_AM,Nearmap Images,2019-01-08T19:43:17+00:00,png,image,792,734,1.07902,0.992333,https://res.cloudinary.com/mtylerpreston/image/upload/v1546976597/Nearmap%20Images/Screen_Shot_2019-01-08_at_11.35.12_AM.png,,a,,,,,,,,,VA1970,x,Shashi,,,
Screen_Shot_2019-01-08_at_11.35.03_AM,Nearmap Images,2019-01-08T19:43:16+00:00,png,image,650,614,1.05863,0.682477,https://res.cloudinary.com/mtylerpreston/image/upload/v1546976596/Nearmap%20Images/Screen_Shot_2019-01-08_at_11.35.03_AM.png,,b,,,,,,,,,VA1971,x,Shashi,,,
Screen_Shot_2019-01-08_at_11.35.05_AM,Nearmap Images,2019-01-08T19:43:16+00:00,png,image,636,596,1.06711,0.671032,https://res.cloudinary.com/mtylerpreston/image/upload/v1546976596/Nearmap%20Images/Screen_Shot_2019-01-08_at_11.35.05_AM.png,,a,,,,,,,,,VA1972,x,Shashi,,,
Screen_Shot_2019-01-08_at_11.35.08_AM,Nearmap Images,2019-01-08T19:43:16+00:00,png,image,756,672,1.125,0.840553,https://res.cloudinary.com/mtylerpreston/image/upload/v1546976596/Nearmap%20Images/Screen_Shot_2019-01-08_at_11.35.08_AM.png,,a,,,,,,,,,VA1973,x,Shashi,,,
Screen_Shot_2019-01-08_at_11.35.01_AM,Nearmap Images,2019-01-08T19:43:15+00:00,png,image,640,606,1.05611,0.677626,https://res.cloudinary.com/mtylerpreston/image/upload/v1546976595/Nearmap%20Images/Screen_Shot_2019-01-08_at_11.35.01_AM.png,,c,,,,,,,,,VA1974,x,Shashi,,,
Screen_Shot_2019-01-08_at_11.34.54_AM,Nearmap Images,2019-01-08T19:43:14+00:00,png,image,688,764,0.90052,0.883641,https://res.cloudinary.com/mtylerpreston/image/upload/v1546976594/Nearmap%20Images/Screen_Shot_2019-01-08_at_11.34.54_AM.png,,a,,,,,,,,,VA1975,x,Shashi,,,
Screen_Shot_2019-01-08_at_11.34.59_AM,Nearmap Images,2019-01-08T19:43:14+00:00,png,image,662,628,1.05414,0.683939,https://res.cloudinary.com/mtylerpreston/image/upload/v1546976594/Nearmap%20Images/Screen_Shot_2019-01-08_at_11.34.59_AM.png,,mb,,,,,,,,,VA1976,x,Shashi,,,
Screen_Shot_2019-01-08_at_11.34.52_AM,Nearmap Images,2019-01-08T19:43:13+00:00,png,image,716,716,1,0.869745,https://res.cloudinary.com/mtylerpreston/image/upload/v1546976593/Nearmap%20Images/Screen_Shot_2019-01-08_at_11.34.52_AM.png,,a,,,,,,,,,VA1977,x,Shashi,,,
Screen_Shot_2019-01-08_at_11.34.57_AM,Nearmap Images,2019-01-08T19:43:13+00:00,png,image,586,606,0.967,0.553979,https://res.cloudinary.com/mtylerpreston/image/upload/v1546976593/Nearmap%20Images/Screen_Shot_2019-01-08_at_11.34.57_AM.png,,p,,,,,,,,,VA1978,x,Shashi,,,
Screen_Shot_2019-01-08_at_11.34.50_AM,Nearmap Images,2019-01-08T19:43:12+00:00,png,image,698,680,1.02647,0.814331,https://res.cloudinary.com/mtylerpreston/image/upload/v1546976592/Nearmap%20Images/Screen_Shot_2019-01-08_at_11.34.50_AM.png,,b,,,,,,,,,VA1979,x,Shashi,,,
Screen_Shot_2019-01-08_at_11.34.48_AM,Nearmap Images,2019-01-08T19:43:11+00:00,png,image,690,734,0.94005,0.895142,https://res.cloudinary.com/mtylerpreston/image/upload/v1546976591/Nearmap%20Images/Screen_Shot_2019-01-08_at_11.34.48_AM.png,,a,,,,,,,,,VA1980,x,Shashi,,,
Screen_Shot_2019-01-08_at_11.34.44_AM,Nearmap Images,2019-01-08T19:43:10+00:00,png,image,828,712,1.16292,1.015933,https://res.cloudinary.com/mtylerpreston/image/upload/v1546976590/Nearmap%20Images/Screen_Shot_2019-01-08_at_11.34.44_AM.png,,a,,,,,,,,,VA1981,x,Shashi,,,
Screen_Shot_2019-01-08_at_11.34.42_AM,Nearmap Images,2019-01-08T19:43:10+00:00,png,image,702,636,1.10377,0.774718,https://res.cloudinary.com/mtylerpreston/image/upload/v1546976590/Nearmap%20Images/Screen_Shot_2019-01-08_at_11.34.42_AM.png,,a,,,,,,,,,VA1982,x,Shashi,,,
Screen_Shot_2019-01-08_at_11.34.28_AM,Nearmap Images,2019-01-08T19:43:09+00:00,png,image,732,718,1.0195,0.907558,https://res.cloudinary.com/mtylerpreston/image/upload/v1546976589/Nearmap%20Images/Screen_Shot_2019-01-08_at_11.34.28_AM.png,,mb,,,,,,,,,VA1983,x,Shashi,,,
Screen_Shot_2019-01-08_at_11.34.21_AM,Nearmap Images,2019-01-08T19:43:09+00:00,png,image,702,682,1.02933,0.798081,https://res.cloudinary.com/mtylerpreston/image/upload/v1546976589/Nearmap%20Images/Screen_Shot_2019-01-08_at_11.34.21_AM.png,,p,,,,,,,,,VA1984,x,Shashi,,,
Screen_Shot_2019-01-08_at_11.34.24_AM,Nearmap Images,2019-01-08T19:43:09+00:00,png,image,600,612,0.98039,0.594413,https://res.cloudinary.com/mtylerpreston/image/upload/v1546976589/Nearmap%20Images/Screen_Shot_2019-01-08_at_11.34.24_AM.png,,c,,,,,,,,,VA1985,x,Shashi,,,
Screen_Shot_2019-01-08_at_11.34.30_AM,Nearmap Images,2019-01-08T19:43:09+00:00,png,image,644,666,0.96697,0.739612,https://res.cloudinary.com/mtylerpreston/image/upload/v1546976589/Nearmap%20Images/Screen_Shot_2019-01-08_at_11.34.30_AM.png,,c,,,,,,,,,VA1986,x,Shashi,,,
Screen_Shot_2019-01-08_at_11.34.19_AM,Nearmap Images,2019-01-08T19:43:08+00:00,png,image,688,660,1.04242,0.747242,https://res.cloudinary.com/mtylerpreston/image/upload/v1546976588/Nearmap%20Images/Screen_Shot_2019-01-08_at_11.34.19_AM.png,,mb,,,,,,,,,VA1987,x,Shashi,,,
Screen_Shot_2019-01-08_at_11.34.17_AM,Nearmap Images,2019-01-08T19:43:05+00:00,png,image,656,642,1.02181,0.729304,https://res.cloudinary.com/mtylerpreston/image/upload/v1546976585/Nearmap%20Images/Screen_Shot_2019-01-08_at_11.34.17_AM.png,,b,,,,,,,,,VA1988,x,Shashi,,,
Screen_Shot_2019-01-08_at_11.34.04_AM,Nearmap Images,2019-01-08T19:43:05+00:00,png,image,638,600,1.06333,0.608056,https://res.cloudinary.com/mtylerpreston/image/upload/v1546976585/Nearmap%20Images/Screen_Shot_2019-01-08_at_11.34.04_AM.png,,mb,,,,,,,,,VA1989,x,Shashi,,,
Screen_Shot_2019-01-08_at_11.34.14_AM,Nearmap Images,2019-01-08T19:43:05+00:00,png,image,552,626,0.88179,0.585054,https://res.cloudinary.com/mtylerpreston/image/upload/v1546976585/Nearmap%20Images/Screen_Shot_2019-01-08_at_11.34.14_AM.png,,b,,,,,,,,,VA1990,x,Shashi,,,
Screen_Shot_2019-01-08_at_11.34.10_AM,Nearmap Images,2019-01-08T19:43:04+00:00,png,image,620,570,1.08772,0.557259,https://res.cloudinary.com/mtylerpreston/image/upload/v1546976584/Nearmap%20Images/Screen_Shot_2019-01-08_at_11.34.10_AM.png,,c,,,,,,,,,VA1991,x,Shashi,,,
Screen_Shot_2019-01-08_at_11.34.13_AM,Nearmap Images,2019-01-08T19:43:04+00:00,png,image,666,672,0.99107,0.728502,https://res.cloudinary.com/mtylerpreston/image/upload/v1546976584/Nearmap%20Images/Screen_Shot_2019-01-08_at_11.34.13_AM.png,,c,,,,,,,,,VA1992,x,Shashi,,,
Screen_Shot_2019-01-08_at_11.34.02_AM,Nearmap Images,2019-01-08T19:43:04+00:00,png,image,698,620,1.12581,0.727286,https://res.cloudinary.com/mtylerpreston/image/upload/v1546976584/Nearmap%20Images/Screen_Shot_2019-01-08_at_11.34.02_AM.png,,b,,,,,,,,,VA1993,x,Shashi,,,
Screen_Shot_2019-01-08_at_11.31.14_AM,Nearmap Images,2019-01-08T19:43:03+00:00,png,image,860,866,0.99307,1.417596,https://res.cloudinary.com/mtylerpreston/image/upload/v1546976583/Nearmap%20Images/Screen_Shot_2019-01-08_at_11.31.14_AM.png,,b-m,,,,,,,,,VA1994,x,Shashi,,,
Screen_Shot_2019-01-08_at_11.33.10_AM,Nearmap Images,2019-01-08T19:43:03+00:00,png,image,832,708,1.17514,1.033397,https://res.cloudinary.com/mtylerpreston/image/upload/v1546976583/Nearmap%20Images/Screen_Shot_2019-01-08_at_11.33.10_AM.png,,ra,,,,,,,,,VA1995,x,Shashi,,,
Screen_Shot_2019-01-08_at_11.34.07_AM,Nearmap Images,2019-01-08T19:43:03+00:00,png,image,764,708,1.0791,0.945645,https://res.cloudinary.com/mtylerpreston/image/upload/v1546976583/Nearmap%20Images/Screen_Shot_2019-01-08_at_11.34.07_AM.png,,b,,,,,,,,,VA1996,x,Shashi,,,
Screen_Shot_2019-01-08_at_11.33.44_AM,Nearmap Images,2019-01-08T19:43:03+00:00,png,image,674,656,1.02744,0.752488,https://res.cloudinary.com/mtylerpreston/image/upload/v1546976583/Nearmap%20Images/Screen_Shot_2019-01-08_at_11.33.44_AM.png,,m,,,,,,,,,VA1997,x,Shashi,,,
Screen_Shot_2019-01-08_at_11.33.57_AM,Nearmap Images,2019-01-08T19:43:02+00:00,png,image,1368,1186,1.15346,2.021046,https://res.cloudinary.com/mtylerpreston/image/upload/v1546976582/Nearmap%20Images/Screen_Shot_2019-01-08_at_11.33.57_AM.png,,c,,,,,,,,,VA1998,x,Shashi,,,
Screen_Shot_2019-01-08_at_11.33.07_AM,Nearmap Images,2019-01-08T19:43:02+00:00,png,image,640,584,1.09589,0.627847,https://res.cloudinary.com/mtylerpreston/image/upload/v1546976582/Nearmap%20Images/Screen_Shot_2019-01-08_at_11.33.07_AM.png,,c,,,,,,,,,VA1999,x,Shashi,,,
Screen_Shot_2019-01-08_at_11.29.31_AM,Nearmap Images,2019-01-08T19:43:01+00:00,png,image,676,660,1.02424,0.77605,https://res.cloudinary.com/mtylerpreston/image/upload/v1546976581/Nearmap%20Images/Screen_Shot_2019-01-08_at_11.29.31_AM.png,,ra,,,,,,,,,VA2000,x,Shashi,,,
Screen_Shot_2019-01-08_at_11.33.05_AM,Nearmap Images,2019-01-08T19:43:00+00:00,png,image,710,716,0.99162,0.895878,https://res.cloudinary.com/mtylerpreston/image/upload/v1546976580/Nearmap%20Images/Screen_Shot_2019-01-08_at_11.33.05_AM.png,,c,,,,,,,,,VA2001,x,Shashi,,,
Screen_Shot_2019-01-08_at_11.30.57_AM,Nearmap Images,2019-01-08T19:43:00+00:00,png,image,686,716,0.9581,0.920456,https://res.cloudinary.com/mtylerpreston/image/upload/v1546976580/Nearmap%20Images/Screen_Shot_2019-01-08_at_11.30.57_AM.png,,a,,,,,,,,,VA2002,x,Shashi,,,
Screen_Shot_2019-01-08_at_11.30.46_AM,Nearmap Images,2019-01-08T19:43:00+00:00,png,image,704,716,0.98324,0.657072,https://res.cloudinary.com/mtylerpreston/image/upload/v1546976580/Nearmap%20Images/Screen_Shot_2019-01-08_at_11.30.46_AM.png,,p,,,,,,,,,VA2003,x,Shashi,,,
Screen_Shot_2019-01-08_at_11.28.28_AM,Nearmap Images,2019-01-08T19:43:00+00:00,png,image,902,848,1.06368,1.42399,https://res.cloudinary.com/mtylerpreston/image/upload/v1546976580/Nearmap%20Images/Screen_Shot_2019-01-08_at_11.28.28_AM.png,,t,,,,,,,,,VA2004,x,Shashi,,,
Screen_Shot_2019-01-08_at_11.31.00_AM,Nearmap Images,2019-01-08T19:42:59+00:00,png,image,886,922,0.96095,1.448709,https://res.cloudinary.com/mtylerpreston/image/upload/v1546976579/Nearmap%20Images/Screen_Shot_2019-01-08_at_11.31.00_AM.png,,a,,,,,,,,,VA2005,x,Shashi,,,
Screen_Shot_2019-01-08_at_11.29.36_AM,Nearmap Images,2019-01-08T19:42:59+00:00,png,image,822,664,1.23795,0.957672,https://res.cloudinary.com/mtylerpreston/image/upload/v1546976579/Nearmap%20Images/Screen_Shot_2019-01-08_at_11.29.36_AM.png,,p,,,,,,,,,VA2006,x,Shashi,,,
Screen_Shot_2019-01-08_at_11.29.55_AM,Nearmap Images,2019-01-08T19:42:58+00:00,png,image,866,858,1.00932,1.347158,https://res.cloudinary.com/mtylerpreston/image/upload/v1546976578/Nearmap%20Images/Screen_Shot_2019-01-08_at_11.29.55_AM.png,,a,,,,,,,,,VA2007,x,Shashi,,,
Screen_Shot_2019-01-08_at_11.29.45_AM,Nearmap Images,2019-01-08T19:42:58+00:00,png,image,660,688,0.9593,0.795075,https://res.cloudinary.com/mtylerpreston/image/upload/v1546976578/Nearmap%20Images/Screen_Shot_2019-01-08_at_11.29.45_AM.png,,a,,,,,,,,,VA2008,x,Shashi,,,
Screen_Shot_2019-01-08_at_11.29.17_AM,Nearmap Images,2019-01-08T19:42:58+00:00,png,image,828,802,1.03242,0.971103,https://res.cloudinary.com/mtylerpreston/image/upload/v1546976578/Nearmap%20Images/Screen_Shot_2019-01-08_at_11.29.17_AM.png,,p,,,,,,,,,VA2009,x,Shashi,,,
Screen_Shot_2019-01-08_at_11.29.50_AM,Nearmap Images,2019-01-08T19:42:57+00:00,png,image,820,684,1.19883,0.976102,https://res.cloudinary.com/mtylerpreston/image/upload/v1546976577/Nearmap%20Images/Screen_Shot_2019-01-08_at_11.29.50_AM.png,,mb,,,,,,,,,VA2010,x,Shashi,,,
Screen_Shot_2019-01-08_at_11.29.42_AM,Nearmap Images,2019-01-08T19:42:56+00:00,png,image,780,696,1.12069,0.951765,https://res.cloudinary.com/mtylerpreston/image/upload/v1546976576/Nearmap%20Images/Screen_Shot_2019-01-08_at_11.29.42_AM.png,,a,,,,,,,,,VA2011,x,Shashi,,,
Screen_Shot_2019-01-08_at_11.28.23_AM,Nearmap Images,2019-01-08T19:42:56+00:00,png,image,924,676,1.36686,1.092917,https://res.cloudinary.com/mtylerpreston/image/upload/v1546976576/Nearmap%20Images/Screen_Shot_2019-01-08_at_11.28.23_AM.png,,ra,,,,,,,,,VA2012,x,Shashi,,,
Screen_Shot_2019-01-08_at_11.29.34_AM,Nearmap Images,2019-01-08T19:42:55+00:00,png,image,772,686,1.12536,0.764963,https://res.cloudinary.com/mtylerpreston/image/upload/v1546976575/Nearmap%20Images/Screen_Shot_2019-01-08_at_11.29.34_AM.png,,p,,,,,,,,,VA2013,x,Shashi,,,
Screen_Shot_2019-01-08_at_11.28.25_AM,Nearmap Images,2019-01-08T19:42:55+00:00,png,image,824,690,1.1942,0.999199,https://res.cloudinary.com/mtylerpreston/image/upload/v1546976575/Nearmap%20Images/Screen_Shot_2019-01-08_at_11.28.25_AM.png,,a,,,,,,,,,VA2014,x,Shashi,,,
Screen_Shot_2019-01-08_at_11.29.28_AM,Nearmap Images,2019-01-08T19:42:55+00:00,png,image,604,614,0.98371,0.633703,https://res.cloudinary.com/mtylerpreston/image/upload/v1546976575/Nearmap%20Images/Screen_Shot_2019-01-08_at_11.29.28_AM.png,,b,,,,,,,,,VA2015,x,Shashi,,,
Screen_Shot_2019-01-08_at_11.29.24_AM,Nearmap Images,2019-01-08T19:42:55+00:00,png,image,618,604,1.02318,0.649203,https://res.cloudinary.com/mtylerpreston/image/upload/v1546976575/Nearmap%20Images/Screen_Shot_2019-01-08_at_11.29.24_AM.png,,c,,,,,,,,,VA2016,x,Shashi,,,
Screen_Shot_2019-01-08_at_11.29.26_AM,Nearmap Images,2019-01-08T19:42:54+00:00,png,image,722,660,1.09394,0.850081,https://res.cloudinary.com/mtylerpreston/image/upload/v1546976574/Nearmap%20Images/Screen_Shot_2019-01-08_at_11.29.26_AM.png,,ra,,,,,,,,,VA2017,x,Shashi,,,
Screen_Shot_2019-01-08_at_11.28.58_AM,Nearmap Images,2019-01-08T19:42:53+00:00,png,image,730,712,1.02528,0.988444,https://res.cloudinary.com/mtylerpreston/image/upload/v1546976573/Nearmap%20Images/Screen_Shot_2019-01-08_at_11.28.58_AM.png,,t,,,,,,,,,VA2018,x,Shashi,,,
Screen_Shot_2019-01-08_at_11.28.49_AM,Nearmap Images,2019-01-08T19:42:53+00:00,png,image,818,860,0.95116,1.166343,https://res.cloudinary.com/mtylerpreston/image/upload/v1546976573/Nearmap%20Images/Screen_Shot_2019-01-08_at_11.28.49_AM.png,,p,,,,,,,,,VA2019,x,Shashi,,,
Screen_Shot_2019-01-08_at_11.28.47_AM,Nearmap Images,2019-01-08T19:42:52+00:00,png,image,906,920,0.98478,1.365391,https://res.cloudinary.com/mtylerpreston/image/upload/v1546976572/Nearmap%20Images/Screen_Shot_2019-01-08_at_11.28.47_AM.png,,p,,,,,,,,,VA2020,x,Shashi,,,
Screen_Shot_2019-01-08_at_11.28.31_AM,Nearmap Images,2019-01-08T19:42:51+00:00,png,image,1012,940,1.0766,1.788325,https://res.cloudinary.com/mtylerpreston/image/upload/v1546976571/Nearmap%20Images/Screen_Shot_2019-01-08_at_11.28.31_AM.png,,a,,,,,,,,,VA2021,x,Shashi,,,
Screen_Shot_2019-01-08_at_11.29.03_AM,Nearmap Images,2019-01-08T19:42:50+00:00,png,image,1258,1204,1.04485,2.017534,https://res.cloudinary.com/mtylerpreston/image/upload/v1546976570/Nearmap%20Images/Screen_Shot_2019-01-08_at_11.29.03_AM.png,,mb,,,,,,,,,VA2022,x,Shashi,,,
Screen_Shot_2019-01-08_at_10.56.41_AM,Nearmap Images,2019-01-08T19:20:25+00:00,png,image,832,776,1.07216,1.045344,https://res.cloudinary.com/mtylerpreston/image/upload/v1546975225/Nearmap%20Images/Screen_Shot_2019-01-08_at_10.56.41_AM.png,,e,,,,,,,,,VA2023,x,Shashi,,,
Screen_Shot_2019-01-08_at_10.56.28_AM,Nearmap Images,2019-01-08T18:58:21+00:00,png,image,1408,1296,1.08642,2.891991,https://res.cloudinary.com/mtylerpreston/image/upload/v1546973901/Nearmap%20Images/Screen_Shot_2019-01-08_at_10.56.28_AM.png,,m,,,,,,,,,VA2024,x,Shashi,,,
Screen_Shot_2019-01-08_at_10.56.34_AM,Nearmap Images,2019-01-08T18:58:20+00:00,png,image,1240,1154,1.07452,2.315601,https://res.cloudinary.com/mtylerpreston/image/upload/v1546973900/Nearmap%20Images/Screen_Shot_2019-01-08_at_10.56.34_AM.png,,a,,,,,,,,,VA2025,x,Shashi,,,
Screen_Shot_2019-01-08_at_10.56.07_AM,Nearmap Images,2019-01-08T18:58:20+00:00,png,image,1394,1378,1.01161,3.106802,https://res.cloudinary.com/mtylerpreston/image/upload/v1546973900/Nearmap%20Images/Screen_Shot_2019-01-08_at_10.56.07_AM.png,,m,,,,,,,,,VA2026,x,Shashi,,,
Screen_Shot_2019-01-08_at_10.56.13_AM,Nearmap Images,2019-01-08T18:58:20+00:00,png,image,1032,868,1.18894,1.578074,https://res.cloudinary.com/mtylerpreston/image/upload/v1546973900/Nearmap%20Images/Screen_Shot_2019-01-08_at_10.56.13_AM.png,,b,,,,,,,,,VA2027,x,Shashi,,,
Screen_Shot_2019-01-08_at_10.56.09_AM,Nearmap Images,2019-01-08T18:58:19+00:00,png,image,1066,1036,1.02896,1.730645,https://res.cloudinary.com/mtylerpreston/image/upload/v1546973899/Nearmap%20Images/Screen_Shot_2019-01-08_at_10.56.09_AM.png,,m,,,,,,,,,VA2028,x,Shashi,,,
Screen_Shot_2019-01-08_at_10.55.58_AM,Nearmap Images,2019-01-08T18:58:15+00:00,png,image,1154,1096,1.05292,2.081041,https://res.cloudinary.com/mtylerpreston/image/upload/v1546973895/Nearmap%20Images/Screen_Shot_2019-01-08_at_10.55.58_AM.png,,a,,,,,,,,,VA2029,x,Shashi,,,
Screen_Shot_2019-01-08_at_10.55.39_AM,Nearmap Images,2019-01-08T18:58:15+00:00,png,image,1006,1032,0.97481,1.855182,https://res.cloudinary.com/mtylerpreston/image/upload/v1546973895/Nearmap%20Images/Screen_Shot_2019-01-08_at_10.55.39_AM.png,,t,,,,,,,,,VA2030,x,Shashi,,,
Screen_Shot_2019-01-08_at_10.55.15_AM,Nearmap Images,2019-01-08T18:58:13+00:00,png,image,1370,1188,1.1532,2.199856,https://res.cloudinary.com/mtylerpreston/image/upload/v1546973893/Nearmap%20Images/Screen_Shot_2019-01-08_at_10.55.15_AM.png,,t,,,,,,,,,VA2031,x,Shashi,,,
Screen_Shot_2019-01-08_at_10.55.33_AM,Nearmap Images,2019-01-08T18:58:13+00:00,png,image,954,930,1.02581,1.598628,https://res.cloudinary.com/mtylerpreston/image/upload/v1546973893/Nearmap%20Images/Screen_Shot_2019-01-08_at_10.55.33_AM.png,,t,,,,,,,,,VA2032,x,Shashi,,,
Screen_Shot_2019-01-08_at_10.54.40_AM,Nearmap Images,2019-01-08T18:58:12+00:00,png,image,1318,1142,1.15412,2.414392,https://res.cloudinary.com/mtylerpreston/image/upload/v1546973892/Nearmap%20Images/Screen_Shot_2019-01-08_at_10.54.40_AM.png,,e,,,,,,,,,VA2033,x,Shashi,,,
Screen_Shot_2019-01-08_at_10.55.06_AM,Nearmap Images,2019-01-08T18:58:11+00:00,png,image,756,706,1.07082,0.887354,https://res.cloudinary.com/mtylerpreston/image/upload/v1546973891/Nearmap%20Images/Screen_Shot_2019-01-08_at_10.55.06_AM.png,,a,,,,,,,,,VA2034,x,Shashi,,,
Screen_Shot_2019-01-08_at_10.55.27_AM,Nearmap Images,2019-01-08T18:58:11+00:00,png,image,708,788,0.89848,0.970708,https://res.cloudinary.com/mtylerpreston/image/upload/v1546973891/Nearmap%20Images/Screen_Shot_2019-01-08_at_10.55.27_AM.png,,a,,,,,,,,,VA2035,x,Shashi,,,
Screen_Shot_2019-01-08_at_10.54.53_AM,Nearmap Images,2019-01-08T18:58:11+00:00,png,image,894,768,1.16406,1.190775,https://res.cloudinary.com/mtylerpreston/image/upload/v1546973891/Nearmap%20Images/Screen_Shot_2019-01-08_at_10.54.53_AM.png,,u,,,,,,,,,VA2036,x,Shashi,,,
Screen_Shot_2019-01-08_at_10.55.21_AM,Nearmap Images,2019-01-08T18:58:11+00:00,png,image,792,756,1.04762,1.022098,https://res.cloudinary.com/mtylerpreston/image/upload/v1546973891/Nearmap%20Images/Screen_Shot_2019-01-08_at_10.55.21_AM.png,,a,,,,,,,,,VA2037,x,Shashi,,,
Screen_Shot_2019-01-08_at_10.54.47_AM,Nearmap Images,2019-01-08T18:58:10+00:00,png,image,740,780,0.94872,0.944029,https://res.cloudinary.com/mtylerpreston/image/upload/v1546973890/Nearmap%20Images/Screen_Shot_2019-01-08_at_10.54.47_AM.png,,ra,,,,,,,,,VA2038,x,Shashi,,,
Screen_Shot_2019-01-08_at_10.54.49_AM,Nearmap Images,2019-01-08T18:58:10+00:00,png,image,626,528,1.18561,0.526944,https://res.cloudinary.com/mtylerpreston/image/upload/v1546973890/Nearmap%20Images/Screen_Shot_2019-01-08_at_10.54.49_AM.png,,a,,,,,,,,,VA2039,x,Shashi,,,
Screen_Shot_2019-01-08_at_10.51.09_AM,Nearmap Images,2019-01-08T18:58:09+00:00,png,image,1350,1256,1.07484,2.411334,https://res.cloudinary.com/mtylerpreston/image/upload/v1546973889/Nearmap%20Images/Screen_Shot_2019-01-08_at_10.51.09_AM.png,,a,,,,,,,,,VA2040,x,Shashi,,,
